TimeGenerated,OperationName,Category,Result,ResultReason,ResultDescription,ActivityDisplayName,ActivityDateTime,AADOperationType,Identity,InitiatedBy,TargetResources,LoggedByService,Type
2026-04-29T11:06:26Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T11:06:26Z,Update,ssmith@corp.example,"{""user"": {""userPrincipalName"": ""ssmith@corp.example""}}","[{""displayName"": ""mwhite"", ""userPrincipalName"": ""mwhite@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:06:34Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T11:06:34Z,Add,fortega@corp.example,"{""user"": {""userPrincipalName"": ""fortega@corp.example""}}","[{""displayName"": ""fortega"", ""userPrincipalName"": ""fortega@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:06:49Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T11:06:49Z,Add,phopkins@corp.example,"{""user"": {""userPrincipalName"": ""phopkins@corp.example""}}","[{""displayName"": ""phopkins"", ""userPrincipalName"": ""phopkins@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:06:49Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T11:06:49Z,Delete,rmorales@corp.example,"{""user"": {""userPrincipalName"": ""rmorales@corp.example""}}","[{""displayName"": ""jharris"", ""userPrincipalName"": ""jharris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:07:40Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T11:07:40Z,Add,bsato@corp.example,"{""user"":{""userPrincipalName"":""bsato@corp.example""}}","[{""displayName"":""dkim"",""userPrincipalName"":""dkim@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T11:07:44Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T11:07:44Z,Sign-in,gnorris@corp.example,"{""user"": {""userPrincipalName"": ""gnorris@corp.example""}}","[{""displayName"": ""sthompson"", ""userPrincipalName"": ""sthompson@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:08:28Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T11:08:28Z,Update,rmorales@corp.example,"{""user"": {""userPrincipalName"": ""rmorales@corp.example""}}","[{""displayName"": ""agarcia"", ""userPrincipalName"": ""agarcia@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:08:46Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T11:08:46Z,Add,rrivera@corp.example,"{""user"": {""userPrincipalName"": ""rrivera@corp.example""}}","[{""displayName"": ""rrivera"", ""userPrincipalName"": ""rrivera@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:12:01Z,Add user,UserManagement,success,,,Add user,2026-04-29T11:12:01Z,Add,kdoyle@corp.example,"{""user"": {""userPrincipalName"": ""kdoyle@corp.example""}}","[{""displayName"": ""phopkins"", ""userPrincipalName"": ""phopkins@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:12:33Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T11:12:33Z,Reset,rmorales@corp.example,"{""user"": {""userPrincipalName"": ""rmorales@corp.example""}}","[{""displayName"": ""mwhite"", ""userPrincipalName"": ""mwhite@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:13:01Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T11:13:01Z,Add,bcarter@corp.example,"{""user"": {""userPrincipalName"": ""bcarter@corp.example""}}","[{""displayName"": ""sthompson"", ""userPrincipalName"": ""sthompson@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:14:00Z,Add user,UserManagement,failure,,,Add user,2026-04-29T11:14:00Z,Add,mwhite@corp.example,"{""user"":{""userPrincipalName"":""mwhite@corp.example""}}","[{""displayName"":""kpatel"",""userPrincipalName"":""kpatel@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T11:14:46Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T11:14:46Z,Update,kdoyle@corp.example,"{""user"": {""userPrincipalName"": ""kdoyle@corp.example""}}","[{""displayName"": ""jharris"", ""userPrincipalName"": ""jharris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:15:03Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T11:15:03Z,Remove,kpatel@corp.example,"{""user"":{""userPrincipalName"":""kpatel@corp.example""}}","[{""displayName"":""sthompson"",""userPrincipalName"":""sthompson@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T11:15:15Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T11:15:15Z,Add,sthompson@corp.example,"{""user"":{""userPrincipalName"":""sthompson@corp.example""}}","[{""displayName"":""olopez"",""userPrincipalName"":""olopez@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T11:15:37Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T11:15:37Z,Reset,bcarter@corp.example,"{""user"": {""userPrincipalName"": ""bcarter@corp.example""}}","[{""displayName"": ""mevans"", ""userPrincipalName"": ""mevans@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:16:34Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T11:16:34Z,Reset,phopkins@corp.example,"{""user"": {""userPrincipalName"": ""phopkins@corp.example""}}","[{""displayName"": ""gnorris"", ""userPrincipalName"": ""gnorris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:16:38Z,Update group,GroupManagement,success,,,Update group,2026-04-29T11:16:38Z,Update,kpatel@corp.example,"{""user"": {""userPrincipalName"": ""kpatel@corp.example""}}","[{""displayName"": ""ahaynes"", ""userPrincipalName"": ""ahaynes@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:16:49Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T11:16:49Z,Add,gnorris@corp.example,"{""user"": {""userPrincipalName"": ""gnorris@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:17:00Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T11:17:00Z,Reset,vchen@corp.example,"{""user"": {""userPrincipalName"": ""vchen@corp.example""}}","[{""displayName"": ""fortega"", ""userPrincipalName"": ""fortega@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:17:00Z,Update group,GroupManagement,success,,,Update group,2026-04-29T11:17:00Z,Update,ssmith@corp.example,"{""user"": {""userPrincipalName"": ""ssmith@corp.example""}}","[{""displayName"": ""pjohnston"", ""userPrincipalName"": ""pjohnston@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:18:24Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T11:18:24Z,Add,ehernandez@corp.example,"{""user"":{""userPrincipalName"":""ehernandez@corp.example""}}","[{""displayName"":""agarcia"",""userPrincipalName"":""agarcia@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T11:18:32Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T11:18:32Z,Reset,ahaynes@corp.example,"{""user"": {""userPrincipalName"": ""ahaynes@corp.example""}}","[{""displayName"": ""ssmith"", ""userPrincipalName"": ""ssmith@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:19:10Z,Update user,UserManagement,success,,,Update user,2026-04-29T11:19:10Z,Update,gnorris@corp.example,"{""user"": {""userPrincipalName"": ""gnorris@corp.example""}}","[{""displayName"": ""sthompson"", ""userPrincipalName"": ""sthompson@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:20:41Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T11:20:41Z,Remove,vchen@corp.example,"{""user"": {""userPrincipalName"": ""vchen@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:22:45Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T11:22:45Z,Reset,agarcia@corp.example,"{""user"":{""userPrincipalName"":""agarcia@corp.example""}}","[{""displayName"":""bsato"",""userPrincipalName"":""bsato@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T11:23:37Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T11:23:37Z,Add,mwhite@corp.example,"{""user"": {""userPrincipalName"": ""mwhite@corp.example""}}","[{""displayName"": ""dkim"", ""userPrincipalName"": ""dkim@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:24:38Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T11:24:38Z,Update,kdoyle@corp.example,"{""user"": {""userPrincipalName"": ""kdoyle@corp.example""}}","[{""displayName"": ""gnorris"", ""userPrincipalName"": ""gnorris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:24:56Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T11:24:56Z,Remove,lwoods@corp.example,"{""user"": {""userPrincipalName"": ""lwoods@corp.example""}}","[{""displayName"": ""jharris"", ""userPrincipalName"": ""jharris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:25:55Z,Add user,UserManagement,failure,,,Add user,2026-04-29T11:25:55Z,Add,pjohnston@corp.example,"{""user"": {""userPrincipalName"": ""pjohnston@corp.example""}}","[{""displayName"": ""jharris"", ""userPrincipalName"": ""jharris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:27:01Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T11:27:01Z,Update,phopkins@corp.example,"{""user"": {""userPrincipalName"": ""phopkins@corp.example""}}","[{""displayName"": ""rmorales"", ""userPrincipalName"": ""rmorales@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:27:13Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T11:27:13Z,Add,jharris@corp.example,"{""user"": {""userPrincipalName"": ""jharris@corp.example""}}","[{""displayName"": ""fortega"", ""userPrincipalName"": ""fortega@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:27:54Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T11:27:54Z,Sign-in,lwoods@corp.example,"{""user"": {""userPrincipalName"": ""lwoods@corp.example""}}","[{""displayName"": ""ahaynes"", ""userPrincipalName"": ""ahaynes@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:29:35Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T11:29:35Z,Reset,bsato@corp.example,"{""user"": {""userPrincipalName"": ""bsato@corp.example""}}","[{""displayName"": ""gnorris"", ""userPrincipalName"": ""gnorris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:29:50Z,Update group,GroupManagement,success,,,Update group,2026-04-29T11:29:50Z,Update,rmorales@corp.example,"{""user"": {""userPrincipalName"": ""rmorales@corp.example""}}","[{""displayName"": ""sthompson"", ""userPrincipalName"": ""sthompson@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:30:04Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T11:30:04Z,Reset,mevans@corp.example,"{""user"": {""userPrincipalName"": ""mevans@corp.example""}}","[{""displayName"": ""ssmith"", ""userPrincipalName"": ""ssmith@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:30:28Z,Update user,UserManagement,success,,,Update user,2026-04-29T11:30:28Z,Update,dkim@corp.example,"{""user"":{""userPrincipalName"":""dkim@corp.example""}}","[{""displayName"":""agarcia"",""userPrincipalName"":""agarcia@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T11:30:54Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T11:30:54Z,Remove,ehernandez@corp.example,"{""user"": {""userPrincipalName"": ""ehernandez@corp.example""}}","[{""displayName"": ""kdoyle"", ""userPrincipalName"": ""kdoyle@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:30:56Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T11:30:56Z,Reset,ssmith@corp.example,"{""user"": {""userPrincipalName"": ""ssmith@corp.example""}}","[{""displayName"": ""olopez"", ""userPrincipalName"": ""olopez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:32:42Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T11:32:42Z,Update,ehernandez@corp.example,"{""user"": {""userPrincipalName"": ""ehernandez@corp.example""}}","[{""displayName"": ""bcarter"", ""userPrincipalName"": ""bcarter@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:33:05Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T11:33:05Z,Reset,lwoods@corp.example,"{""user"": {""userPrincipalName"": ""lwoods@corp.example""}}","[{""displayName"": ""gnorris"", ""userPrincipalName"": ""gnorris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:33:23Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T11:33:23Z,Add,kdoyle@corp.example,"{""user"": {""userPrincipalName"": ""kdoyle@corp.example""}}","[{""displayName"": ""vchen"", ""userPrincipalName"": ""vchen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:33:36Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T11:33:36Z,Delete,olopez@corp.example,"{""user"": {""userPrincipalName"": ""olopez@corp.example""}}","[{""displayName"": ""kdoyle"", ""userPrincipalName"": ""kdoyle@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:35:34Z,Add user,UserManagement,failure,,,Add user,2026-04-29T11:35:34Z,Add,kpatel@corp.example,"{""user"":{""userPrincipalName"":""kpatel@corp.example""}}","[{""displayName"":""rmorales"",""userPrincipalName"":""rmorales@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T11:35:44Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T11:35:44Z,Add,vchen@corp.example,"{""user"": {""userPrincipalName"": ""vchen@corp.example""}}","[{""displayName"": ""ehernandez"", ""userPrincipalName"": ""ehernandez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:36:34Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T11:36:34Z,Remove,ssmith@corp.example,"{""user"": {""userPrincipalName"": ""ssmith@corp.example""}}","[{""displayName"": ""olopez"", ""userPrincipalName"": ""olopez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:36:55Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T11:36:55Z,Add,tnguyen@corp.example,"{""user"":{""userPrincipalName"":""tnguyen@corp.example""}}","[{""displayName"":""sthompson"",""userPrincipalName"":""sthompson@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T11:38:24Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T11:38:24Z,Reset,ahaynes@corp.example,"{""user"": {""userPrincipalName"": ""ahaynes@corp.example""}}","[{""displayName"": ""fortega"", ""userPrincipalName"": ""fortega@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:38:26Z,Add user,UserManagement,failure,,,Add user,2026-04-29T11:38:26Z,Add,sthompson@corp.example,"{""user"": {""userPrincipalName"": ""sthompson@corp.example""}}","[{""displayName"": ""bcarter"", ""userPrincipalName"": ""bcarter@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:38:40Z,Update user,UserManagement,success,,,Update user,2026-04-29T11:38:40Z,Update,pjohnston@corp.example,"{""user"": {""userPrincipalName"": ""pjohnston@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:39:06Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T11:39:06Z,Add,ahaynes@corp.example,"{""user"": {""userPrincipalName"": ""ahaynes@corp.example""}}","[{""displayName"": ""agarcia"", ""userPrincipalName"": ""agarcia@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:39:45Z,Update user,UserManagement,success,,,Update user,2026-04-29T11:39:45Z,Update,lwoods@corp.example,"{""user"": {""userPrincipalName"": ""lwoods@corp.example""}}","[{""displayName"": ""phopkins"", ""userPrincipalName"": ""phopkins@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:41:09Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T11:41:09Z,Reset,bsato@corp.example,"{""user"": {""userPrincipalName"": ""bsato@corp.example""}}","[{""displayName"": ""kdoyle"", ""userPrincipalName"": ""kdoyle@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:41:16Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T11:41:16Z,Update,ahaynes@corp.example,"{""user"": {""userPrincipalName"": ""ahaynes@corp.example""}}","[{""displayName"": ""bcarter"", ""userPrincipalName"": ""bcarter@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:41:45Z,Add user,UserManagement,failure,,,Add user,2026-04-29T11:41:45Z,Add,kpatel@corp.example,"{""user"": {""userPrincipalName"": ""kpatel@corp.example""}}","[{""displayName"": ""agarcia"", ""userPrincipalName"": ""agarcia@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:42:52Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T11:42:52Z,Reset,mevans@corp.example,"{""user"": {""userPrincipalName"": ""mevans@corp.example""}}","[{""displayName"": ""jharris"", ""userPrincipalName"": ""jharris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:45:45Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T11:45:45Z,Reset,mwhite@corp.example,"{""user"": {""userPrincipalName"": ""mwhite@corp.example""}}","[{""displayName"": ""sthompson"", ""userPrincipalName"": ""sthompson@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:45:46Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T11:45:46Z,Update,lwoods@corp.example,"{""user"":{""userPrincipalName"":""lwoods@corp.example""}}","[{""displayName"":""rmorales"",""userPrincipalName"":""rmorales@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T11:47:28Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T11:47:28Z,Add,rrivera@corp.example,"{""user"": {""userPrincipalName"": ""rrivera@corp.example""}}","[{""displayName"": ""gnorris"", ""userPrincipalName"": ""gnorris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:47:39Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T11:47:39Z,Delete,tnguyen@corp.example,"{""user"":{""userPrincipalName"":""tnguyen@corp.example""}}","[{""displayName"":""sthompson"",""userPrincipalName"":""sthompson@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T11:47:52Z,Update user,UserManagement,success,,,Update user,2026-04-29T11:47:52Z,Update,mwhite@corp.example,"{""user"": {""userPrincipalName"": ""mwhite@corp.example""}}","[{""displayName"": ""ehernandez"", ""userPrincipalName"": ""ehernandez@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:49:19Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T11:49:19Z,Add,olopez@corp.example,"{""user"": {""userPrincipalName"": ""olopez@corp.example""}}","[{""displayName"": ""mwhite"", ""userPrincipalName"": ""mwhite@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:49:22Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T11:49:22Z,Update,kpatel@corp.example,"{""user"": {""userPrincipalName"": ""kpatel@corp.example""}}","[{""displayName"": ""pjohnston"", ""userPrincipalName"": ""pjohnston@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:49:23Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T11:49:23Z,Reset,fortega@corp.example,"{""user"": {""userPrincipalName"": ""fortega@corp.example""}}","[{""displayName"": ""rrivera"", ""userPrincipalName"": ""rrivera@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:49:55Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T11:49:55Z,Add,ehernandez@corp.example,"{""user"":{""userPrincipalName"":""ehernandez@corp.example""}}","[{""displayName"":""mwhite"",""userPrincipalName"":""mwhite@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T11:50:19Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T11:50:19Z,Sign-in,phopkins@corp.example,"{""user"": {""userPrincipalName"": ""phopkins@corp.example""}}","[{""displayName"": ""dkim"", ""userPrincipalName"": ""dkim@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:50:33Z,Add user,UserManagement,failure,,,Add user,2026-04-29T11:50:33Z,Add,rrivera@corp.example,"{""user"": {""userPrincipalName"": ""rrivera@corp.example""}}","[{""displayName"": ""kpatel"", ""userPrincipalName"": ""kpatel@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:54:09Z,Update group,GroupManagement,success,,,Update group,2026-04-29T11:54:09Z,Update,tnguyen@corp.example,"{""user"":{""userPrincipalName"":""tnguyen@corp.example""}}","[{""displayName"":""dkim"",""userPrincipalName"":""dkim@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T11:54:43Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T11:54:43Z,Add,sthompson@corp.example,"{""user"":{""userPrincipalName"":""sthompson@corp.example""}}","[{""displayName"":""rmorales"",""userPrincipalName"":""rmorales@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T11:54:43Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T11:54:43Z,Reset,agarcia@corp.example,"{""user"": {""userPrincipalName"": ""agarcia@corp.example""}}","[{""displayName"": ""mevans"", ""userPrincipalName"": ""mevans@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:55:19Z,Add member to role,RoleManagement,success,,,Add member to role,2026-04-29T11:55:19Z,Add,ehernandez@corp.example,"{""user"":{""userPrincipalName"":""ehernandez@corp.example""}}","[{""displayName"":""jharris"",""userPrincipalName"":""jharris@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T11:56:19Z,Add app role assignment to user,RoleManagement,success,,,Add app role assignment to user,2026-04-29T11:56:19Z,Add,iyamamoto@corp.example,"{""user"": {""userPrincipalName"": ""iyamamoto@corp.example""}}","[{""displayName"": ""jharris"", ""userPrincipalName"": ""jharris@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:56:49Z,Add member to group,GroupManagement,success,,,Add member to group,2026-04-29T11:56:49Z,Add,bcarter@corp.example,"{""user"": {""userPrincipalName"": ""bcarter@corp.example""}}","[{""displayName"": ""phopkins"", ""userPrincipalName"": ""phopkins@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:57:18Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T11:57:18Z,Remove,lwoods@corp.example,"{""user"": {""userPrincipalName"": ""lwoods@corp.example""}}","[{""displayName"": ""kpatel"", ""userPrincipalName"": ""kpatel@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:57:22Z,Reset user password,UserManagement,failure,,,Reset user password,2026-04-29T11:57:22Z,Reset,rrivera@corp.example,"{""user"": {""userPrincipalName"": ""rrivera@corp.example""}}","[{""displayName"": ""phopkins"", ""userPrincipalName"": ""phopkins@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:57:45Z,Add owner to application,ApplicationManagement,success,,,Add owner to application,2026-04-29T11:57:45Z,Add,ahaynes@corp.example,"{""user"": {""userPrincipalName"": ""ahaynes@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:58:34Z,Update application,ApplicationManagement,success,,,Update application,2026-04-29T11:58:34Z,Update,agarcia@corp.example,"{""user"": {""userPrincipalName"": ""agarcia@corp.example""}}","[{""displayName"": ""bcarter"", ""userPrincipalName"": ""bcarter@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:58:57Z,Add user,UserManagement,success,,,Add user,2026-04-29T11:58:57Z,Add,olopez@corp.example,"{""user"": {""userPrincipalName"": ""olopez@corp.example""}}","[{""displayName"": ""tnguyen"", ""userPrincipalName"": ""tnguyen@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T11:59:00Z,Sign-in activity,SignInLogs,success,,,Sign-in activity,2026-04-29T11:59:00Z,Sign-in,jharris@corp.example,"{""user"": {""userPrincipalName"": ""jharris@corp.example""}}","[{""displayName"": ""agarcia"", ""userPrincipalName"": ""agarcia@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:01:05Z,Update user,UserManagement,success,,,Update user,2026-04-29T12:01:05Z,Update,ehernandez@corp.example,"{""user"": {""userPrincipalName"": ""ehernandez@corp.example""}}","[{""displayName"": ""fortega"", ""userPrincipalName"": ""fortega@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:01:15Z,Delete user,UserManagement,success,,,Delete user,2026-04-29T12:01:15Z,Delete,jharris@corp.example,"{""user"":{""userPrincipalName"":""jharris@corp.example""}}","[{""displayName"":""mwhite"",""userPrincipalName"":""mwhite@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T12:01:32Z,Update group,GroupManagement,success,,,Update group,2026-04-29T12:01:32Z,Update,bcarter@corp.example,"{""user"": {""userPrincipalName"": ""bcarter@corp.example""}}","[{""displayName"": ""fortega"", ""userPrincipalName"": ""fortega@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:02:10Z,Reset user password,UserManagement,success,,,Reset user password,2026-04-29T12:02:10Z,Reset,ssmith@corp.example,"{""user"": {""userPrincipalName"": ""ssmith@corp.example""}}","[{""displayName"": ""lwoods"", ""userPrincipalName"": ""lwoods@corp.example"", ""type"": ""User""}]",Core Directory,AuditLogs
2026-04-29T12:02:14Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T12:02:14Z,Remove,ehernandez@corp.example,"{""user"":{""userPrincipalName"":""ehernandez@corp.example""}}","[{""displayName"":""lwoods"",""userPrincipalName"":""lwoods@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
2026-04-29T12:02:16Z,Remove member from group,GroupManagement,success,,,Remove member from group,2026-04-29T12:02:16Z,Remove,olopez@corp.example,"{""user"":{""userPrincipalName"":""olopez@corp.example""}}","[{""displayName"":""agarcia"",""userPrincipalName"":""agarcia@corp.example"",""type"":""User""}]",Core Directory,AuditLogs
