TimeGenerated,DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,DeviceAction,ApplicationProtocol,SourceIP,SourcePort,DestinationIP,DestinationPort,Protocol,SimplifiedDeviceAction,Computer,Type
2026-04-29T11:59:28Z,Cisco,ASA,9.16,100,Traffic,Low,allow,dns,10.205.236.216,57727,10.73.184.127,53,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T11:59:39Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,rdp,172.31.238.254,55740,142.250.80.46,3389,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:00:00Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,172.23.25.247,65159,203.0.113.30,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:00:06Z,Cisco,ASA,9.16,100,Traffic,Low,allow,http,10.181.50.160,65131,142.250.80.46,80,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:00:13Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,smb,203.0.113.20,51201,172.24.60.183,445,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:00:29Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,13.107.42.14,52036,157.240.22.35,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:00:43Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,185.220.101.5,57564,172.18.155.113,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:00:56Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.177.189.83,65356,10.96.14.65,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:01:02Z,Cisco,ASA,9.16,100,Traffic,Low,allow,dns,172.25.145.35,55560,23.40.44.17,53,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:02:01Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.157.212.88,55700,172.22.148.144,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:02:27Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,40.99.4.34,62442,13.107.42.14,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:02:27Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.21.103.94,58676,23.40.44.17,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:02:28Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,High,drop,dns,10.99.104.73,50543,23.40.44.17,53,TCP,drop,fw-edge-01,CommonSecurityLog
2026-04-29T12:02:39Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,rdp,52.96.165.18,54381,40.99.4.34,3389,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:05:28Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,http,10.84.112.18,64268,203.0.113.10,80,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:06:06Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,142.250.80.46,54206,13.107.42.14,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:06:29Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Medium,deny,https,192.168.245.233,59521,10.182.230.156,443,TCP,deny,fw-edge-01,CommonSecurityLog
2026-04-29T12:07:15Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,20.232.97.97,60577,199.232.65.69,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:07:39Z,Cisco,ASA,9.16,100,Traffic,Medium,deny,https,203.0.113.10,59184,192.168.200.42,443,TCP,deny,fw-edge-02,CommonSecurityLog
2026-04-29T12:09:04Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,192.168.73.15,59663,10.176.38.67,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:09:21Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,http,199.232.65.69,64856,185.220.101.5,80,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:09:29Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,157.240.22.35,61700,192.168.45.7,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:09:52Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.196.163.210,58980,172.17.91.178,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:09:55Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.185.176.186,52818,10.37.0.175,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:10:04Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,rdp,10.158.155.199,63785,172.31.72.2,3389,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:10:36Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.238.7.250,59906,10.52.231.117,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:10:49Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,172.23.38.7,54917,199.232.65.69,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:10:51Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,203.0.113.40,64024,172.17.76.233,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:11:18Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,192.168.58.40,50981,203.0.113.30,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:11:53Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,172.22.106.180,61837,10.178.52.120,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:11:53Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.84.250.74,55964,40.99.4.34,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:12:05Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.188.203.240,50229,10.87.166.217,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:12:25Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,https,10.152.255.94,63163,203.0.113.30,443,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T12:12:25Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,192.168.89.90,60748,172.217.14.110,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:12:35Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.183.165.174,59688,142.250.80.46,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:13:29Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,smtp,10.237.211.237,49323,10.50.191.150,25,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:13:38Z,Cisco,ASA,9.16,100,Traffic,Low,allow,smtp,10.233.1.80,57748,203.0.113.20,25,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:14:24Z,Cisco,ASA,9.16,100,Traffic,High,drop,https,172.17.153.177,55166,172.28.112.130,443,TCP,drop,fw-edge-02,CommonSecurityLog
2026-04-29T12:14:25Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,52.96.165.18,49153,157.240.22.35,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:15:13Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.89.56.48,49561,23.40.44.17,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:15:24Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,http,203.0.113.10,65293,52.96.165.18,80,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:15:42Z,Cisco,ASA,9.16,100,Traffic,Low,allow,smb,172.217.14.110,64595,104.18.32.115,445,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:15:47Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,http,157.240.22.35,56591,172.23.160.58,80,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:16:10Z,Cisco,ASA,9.16,100,Traffic,Low,allow,http,10.34.221.152,64667,172.26.73.35,80,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:16:34Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.22.33.141,51225,10.234.127.197,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:16:38Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,ldap,10.13.49.238,49247,157.240.22.35,389,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:17:16Z,Cisco,ASA,9.16,100,Traffic,Low,allow,dns,10.52.231.231,51170,104.18.32.115,53,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:17:25Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,172.22.134.234,60870,172.217.14.110,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:17:27Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,172.217.14.110,55278,10.150.45.225,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:17:36Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,rdp,10.238.226.45,60115,10.191.159.31,3389,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:17:55Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,172.30.1.252,61573,203.0.113.30,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:18:09Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,smb,10.216.141.29,57755,10.51.87.210,445,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T12:18:20Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,ssh,172.27.186.138,64324,203.0.113.40,22,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:18:31Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.69.212.154,61426,40.99.4.34,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:18:32Z,Cisco,ASA,9.16,100,Traffic,Low,allow,http,142.250.80.46,54987,142.250.80.46,80,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:18:59Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,23.40.44.17,57633,10.70.13.237,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:19:01Z,Cisco,ASA,9.16,100,Traffic,High,drop,dns,10.240.105.181,63016,10.99.177.238,53,TCP,drop,fw-edge-02,CommonSecurityLog
2026-04-29T12:19:14Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.137.43.63,65470,203.0.113.40,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:19:29Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.44.61.185,55772,172.26.81.54,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:19:53Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,203.0.113.30,65049,10.50.74.126,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:20:32Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,172.17.35.50,54810,151.101.1.69,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:20:48Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,13.107.42.14,65234,10.122.162.29,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:20:59Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,104.18.32.115,52802,203.0.113.40,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:21:12Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,smb,10.8.7.181,58807,151.101.1.69,445,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:21:24Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,172.23.48.62,56020,104.18.32.115,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:21:57Z,Cisco,ASA,9.16,100,Traffic,Low,allow,smb,172.31.87.86,65470,20.232.97.97,445,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:22:01Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,rdp,10.83.83.13,62863,172.20.249.158,3389,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:23:06Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,20.232.97.97,50579,10.27.213.43,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:23:33Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,142.250.80.46,63330,203.0.113.10,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:24:09Z,Cisco,ASA,9.16,100,Traffic,Low,allow,http,10.78.65.30,60053,23.40.44.17,80,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:24:13Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,104.18.32.115,59841,203.0.113.10,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:24:44Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,198.51.100.55,58261,172.24.182.70,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:25:15Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,52.96.165.18,58616,13.107.42.14,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:25:16Z,Cisco,ASA,9.16,100,Traffic,Low,allow,ssh,10.229.184.106,61743,10.0.134.209,22,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:25:21Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,203.0.113.20,65044,185.220.101.5,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:25:33Z,Cisco,ASA,9.16,100,Traffic,Low,allow,dns,10.68.201.77,56958,172.23.12.65,53,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:26:10Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,23.40.44.17,56485,40.99.4.34,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:26:20Z,Cisco,ASA,9.16,100,Traffic,Low,allow,http,10.112.109.125,63612,52.96.165.18,80,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:26:22Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.59.84.82,55822,142.250.80.46,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:26:35Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,172.217.14.110,56674,151.101.1.69,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:26:46Z,Cisco,ASA,9.16,100,Traffic,Medium,deny,https,20.232.97.97,56247,185.220.101.5,443,TCP,deny,fw-edge-02,CommonSecurityLog
2026-04-29T12:27:19Z,Cisco,ASA,9.16,100,Traffic,Low,allow,http,10.120.250.241,61368,23.40.44.17,80,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:27:43Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.235.187.92,62752,151.101.1.69,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:28:03Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,172.27.51.187,52419,10.47.62.234,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:28:24Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,23.40.44.17,55368,172.16.210.66,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:28:25Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,192.168.173.49,55298,199.232.65.69,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:29:25Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,203.0.113.30,58688,10.25.110.48,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:29:56Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,172.17.12.157,56523,203.0.113.30,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:30:07Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,23.40.44.17,57491,10.254.87.79,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:30:14Z,Cisco,ASA,9.16,100,Traffic,Low,allow,ssh,172.19.69.22,61138,151.101.1.69,22,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:31:56Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,172.18.25.38,54487,10.91.241.196,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:31:58Z,Cisco,ASA,9.16,100,Traffic,Low,allow,http,13.107.42.14,60806,20.232.97.97,80,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:32:08Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,203.0.113.30,52649,185.220.101.5,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:32:41Z,Cisco,ASA,9.16,100,Traffic,Low,allow,ssh,40.99.4.34,50876,13.107.42.14,22,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:33:25Z,Cisco,ASA,9.16,100,Traffic,Low,allow,smb,10.199.30.30,56435,52.96.165.18,445,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:33:44Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.17.9.56,59383,10.178.241.221,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:34:07Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,rdp,10.138.230.249,57982,20.232.97.97,3389,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:34:07Z,Cisco,ASA,9.16,100,Traffic,Low,allow,smtp,13.107.42.14,54854,40.99.4.34,25,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:34:17Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,199.232.65.69,53546,203.0.113.40,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:35:11Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.16.105.245,50879,20.232.97.97,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:35:58Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,13.107.42.14,60634,10.150.89.174,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:36:01Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Medium,deny,https,172.217.14.110,60183,203.0.113.10,443,TCP,deny,fw-edge-01,CommonSecurityLog
2026-04-29T12:36:09Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,20.232.97.97,58880,20.232.97.97,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:36:13Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.173.115.91,54347,172.217.14.110,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:36:31Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,smb,203.0.113.20,53270,203.0.113.10,445,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:36:33Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,10.225.6.72,54595,157.240.22.35,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:36:40Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,10.218.133.249,58621,185.220.101.5,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:36:58Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,203.0.113.40,55346,172.28.20.178,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:37:06Z,Cisco,ASA,9.16,100,Traffic,Medium,deny,dns,172.23.35.28,60554,40.99.4.34,53,TCP,deny,fw-edge-02,CommonSecurityLog
2026-04-29T12:37:11Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.94.47.25,58325,157.240.22.35,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:37:38Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,104.18.32.115,50028,10.31.212.215,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:37:59Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,172.27.114.110,63863,10.229.191.196,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:38:20Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,10.149.82.162,59088,13.107.42.14,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:39:20Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.130.253.227,51174,157.240.22.35,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:39:55Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,https,172.31.92.196,49338,10.54.170.136,443,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T12:40:43Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,smb,172.24.191.28,54353,192.168.113.174,445,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T12:41:11Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.79.237.87,49428,10.54.10.225,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:41:39Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,10.197.97.82,50973,172.31.179.116,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:41:40Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.39.113.176,58605,20.232.97.97,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:42:03Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.246.80.182,51477,172.217.14.110,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:42:13Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,192.168.198.146,54188,23.40.44.17,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:42:33Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,10.20.36.246,57292,10.97.17.193,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:42:36Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,http,104.18.32.115,51022,203.0.113.30,80,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:43:55Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,199.232.65.69,62788,40.99.4.34,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:43:56Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.211.24.22,58722,192.168.226.121,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:44:13Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,198.51.100.55,51489,10.203.195.191,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:44:31Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.124.232.11,54056,10.10.51.2,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:44:54Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.111.21.82,51385,172.19.39.195,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:45:27Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,40.99.4.34,64777,10.237.223.158,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:46:08Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,smb,172.217.14.110,55032,172.29.117.215,445,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:46:13Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,203.0.113.10,63328,10.168.197.32,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:46:42Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.79.167.65,59511,203.0.113.10,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:46:46Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,151.101.1.69,53802,20.232.97.97,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:47:07Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.238.176.159,49216,157.240.22.35,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:47:10Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,smb,10.110.125.248,63656,10.237.164.74,445,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T12:47:41Z,Cisco,ASA,9.16,100,Traffic,Medium,deny,ssh,10.79.8.103,52621,10.66.7.61,22,TCP,deny,fw-edge-02,CommonSecurityLog
2026-04-29T12:47:43Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,172.24.157.133,65181,151.101.1.69,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:47:53Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,rdp,10.153.221.59,63868,10.197.213.101,3389,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:48:02Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,172.29.159.217,50513,20.232.97.97,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:49:04Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.167.131.253,57825,157.240.22.35,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:49:26Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,172.19.125.177,52797,203.0.113.30,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:50:03Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.89.237.198,61525,172.21.239.197,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:50:17Z,Cisco,ASA,9.16,100,Traffic,High,drop,https,10.65.255.221,59157,10.148.219.177,443,TCP,drop,fw-edge-02,CommonSecurityLog
2026-04-29T12:50:34Z,Cisco,ASA,9.16,100,Traffic,Low,allow,http,142.250.80.46,52432,52.96.165.18,80,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:51:00Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,172.25.183.231,56199,151.101.1.69,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T12:51:26Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,High,drop,https,172.22.178.100,53493,151.101.1.69,443,TCP,drop,fw-edge-01,CommonSecurityLog
2026-04-29T12:51:35Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,10.247.188.78,49325,52.96.165.18,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T12:51:51Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,http,199.232.65.69,51707,10.203.37.203,80,TCP,allow,fw-edge-01,CommonSecurityLog
