TimeGenerated,UserPrincipalName,UserDisplayName,UserId,IPAddress,AppDisplayName,AppId,ClientAppUsed,ResultType,ResultDescription,ConditionalAccessStatus,IsRisky,RiskLevelDuringSignIn,RiskState,RiskEventTypes,LocationDetails,DeviceDetail,AuthenticationRequirement,IsInteractive,UserAgent,Type
2026-04-29T09:36:58Z,fortega@corp.example,Fortega,uid-fortega,73.45.12.24,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:37:05Z,dchen@corp.example,Dchen,uid-dchen,73.45.12.10,SharePoint,app-sharepoint,Browser,0,,success,0,,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:44:03Z,dkim@corp.example,Dkim,uid-dkim,73.45.12.86,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:45:37Z,jharris@corp.example,Jharris,uid-jharris,73.45.12.88,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:46:22Z,ssmith@corp.example,Ssmith,uid-ssmith,73.45.12.32,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:47:02Z,phopkins@corp.example,Phopkins,uid-phopkins,73.45.12.16,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:48:07Z,gnorris@corp.example,Gnorris,uid-gnorris,73.45.12.136,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:48:41Z,rmorales@corp.example,Rmorales,uid-rmorales,73.45.12.147,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:49:41Z,bsato@corp.example,Bsato,uid-bsato,73.45.12.81,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:52:12Z,fortega@corp.example,Fortega,uid-fortega,73.45.12.33,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:52:15Z,pjohnston@corp.example,Pjohnston,uid-pjohnston,73.45.12.49,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:53:06Z,lwoods@corp.example,Lwoods,uid-lwoods,73.45.12.34,Office 365,app-office_365,Browser,50074,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:53:20Z,kdoyle@corp.example,Kdoyle,uid-kdoyle,73.45.12.28,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:55:27Z,olopez@corp.example,Olopez,uid-olopez,73.45.12.204,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:57:12Z,ahaynes@corp.example,Ahaynes,uid-ahaynes,73.45.12.15,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:57:18Z,rmorales@corp.example,Rmorales,uid-rmorales,73.45.12.156,Exchange Online,app-exchange,Browser,50074,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:57:45Z,agarcia@corp.example,Agarcia,uid-agarcia,73.45.12.99,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:58:52Z,jharris@corp.example,Jharris,uid-jharris,73.45.12.200,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:59:24Z,vchen@corp.example,Vchen,uid-vchen,73.45.12.242,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T09:59:25Z,pjohnston@corp.example,Pjohnston,uid-pjohnston,73.45.12.144,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:02:28Z,mevans@corp.example,Mevans,uid-mevans,73.45.12.89,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:06:35Z,agarcia@corp.example,Agarcia,uid-agarcia,73.45.12.3,Azure Portal,app-azure_portal,Browser,50074,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:07:17Z,ssmith@corp.example,Ssmith,uid-ssmith,73.45.12.215,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:09:58Z,pjohnston@corp.example,Pjohnston,uid-pjohnston,73.45.12.102,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:11:22Z,sthompson@corp.example,Sthompson,uid-sthompson,73.45.12.198,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:11:27Z,agarcia@corp.example,Agarcia,uid-agarcia,73.45.12.233,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:14:40Z,mwhite@corp.example,Mwhite,uid-mwhite,91.219.236.18,Microsoft Teams,app-teams,Browser,50057,User account is disabled.,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Novosibirsk"", ""state"": """", ""countryOrRegion"": ""RU""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:15:25Z,rmorales@corp.example,Rmorales,uid-rmorales,73.45.12.159,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:16:11Z,tnguyen@corp.example,Tnguyen,uid-tnguyen,73.45.12.131,OneDrive,app-onedrive,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:16:47Z,tnguyen@corp.example,Tnguyen,uid-tnguyen,73.45.12.104,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:17:58Z,gnorris@corp.example,Gnorris,uid-gnorris,73.45.12.173,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:20:53Z,fortega@corp.example,Fortega,uid-fortega,73.45.12.114,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:23:14Z,pjohnston@corp.example,Pjohnston,uid-pjohnston,73.45.12.174,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:23:23Z,ehernandez@corp.example,Ehernandez,uid-ehernandez,73.45.12.133,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:23:32Z,vchen@corp.example,Vchen,uid-vchen,73.45.12.195,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:24:17Z,gnorris@corp.example,Gnorris,uid-gnorris,73.45.12.49,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:24:37Z,ahaynes@corp.example,Ahaynes,uid-ahaynes,73.45.12.153,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:25:15Z,phopkins@corp.example,Phopkins,uid-phopkins,73.45.12.241,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:26:04Z,ssmith@corp.example,Ssmith,uid-ssmith,73.45.12.240,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:26:30Z,lwoods@corp.example,Lwoods,uid-lwoods,73.45.12.29,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:26:36Z,ehernandez@corp.example,Ehernandez,uid-ehernandez,73.45.12.84,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:29:01Z,ehernandez@corp.example,Ehernandez,uid-ehernandez,73.45.12.108,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:30:59Z,dkim@corp.example,Dkim,uid-dkim,73.45.12.32,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:34:41Z,ehernandez@corp.example,Ehernandez,uid-ehernandez,73.45.12.183,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:34:53Z,tnguyen@corp.example,Tnguyen,uid-tnguyen,73.45.12.247,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:36:15Z,kpatel@corp.example,Kpatel,uid-kpatel,73.45.12.84,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:38:13Z,rmorales@corp.example,Rmorales,uid-rmorales,73.45.12.6,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:39:25Z,jharris@corp.example,Jharris,uid-jharris,73.45.12.56,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:40:05Z,ahaynes@corp.example,Ahaynes,uid-ahaynes,73.45.12.131,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:41:33Z,phopkins@corp.example,Phopkins,uid-phopkins,73.45.12.226,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:42:01Z,bcarter@corp.example,Bcarter,uid-bcarter,73.45.12.142,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:43:01Z,bsato@corp.example,Bsato,uid-bsato,73.45.12.113,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:44:04Z,dchen@corp.example,Dchen,uid-dchen,73.45.12.11,SharePoint,app-sharepoint,Browser,0,,success,0,,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:45:26Z,fortega@corp.example,Fortega,uid-fortega,73.45.12.207,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:46:27Z,lwoods@corp.example,Lwoods,uid-lwoods,73.45.12.167,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:48:46Z,rmorales@corp.example,Rmorales,uid-rmorales,73.45.12.121,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:48:52Z,mwhite@corp.example,Mwhite,uid-mwhite,73.45.12.202,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:49:53Z,jharris@corp.example,Jharris,uid-jharris,73.45.12.157,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:51:19Z,ahaynes@corp.example,Ahaynes,uid-ahaynes,73.45.12.228,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:51:36Z,agarcia@corp.example,Agarcia,uid-agarcia,73.45.12.9,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Austin"", ""state"": ""Texas"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:52:52Z,dkim@corp.example,Dkim,uid-dkim,73.45.12.116,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:54:09Z,ehernandez@corp.example,Ehernandez,uid-ehernandez,73.45.12.120,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:54:56Z,sthompson@corp.example,Sthompson,uid-sthompson,73.45.12.239,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:55:53Z,agarcia@corp.example,Agarcia,uid-agarcia,73.45.12.10,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:57:40Z,sthompson@corp.example,Sthompson,uid-sthompson,73.45.12.15,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T10:59:23Z,phopkins@corp.example,Phopkins,uid-phopkins,73.45.12.194,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T11:00:43Z,gnorris@corp.example,Gnorris,uid-gnorris,73.45.12.199,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T11:06:15Z,rmorales@corp.example,Rmorales,uid-rmorales,73.45.12.233,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T11:07:10Z,ssmith@corp.example,Ssmith,uid-ssmith,73.45.12.248,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T11:09:50Z,gnorris@corp.example,Gnorris,uid-gnorris,73.45.12.235,Exchange Online,app-exchange,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T11:12:14Z,mwhite@corp.example,Mwhite,uid-mwhite,73.45.12.65,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T11:12:29Z,olopez@corp.example,Olopez,uid-olopez,73.45.12.20,Microsoft Teams,app-microsoft_teams,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 10""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T11:13:39Z,olopez@corp.example,Olopez,uid-olopez,73.45.12.241,SharePoint Online,app-sharepoint,Browser,0,,success,0,low,none,,"{""city"": ""Boston"", ""state"": ""Massachusetts"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""Windows 11""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T11:14:10Z,agarcia@corp.example,Agarcia,uid-agarcia,73.45.12.4,Office 365,app-office_365,Browser,0,,success,0,low,none,,"{""city"": ""Chicago"", ""state"": ""Illinois"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""iOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T11:14:51Z,bsato@corp.example,Bsato,uid-bsato,73.45.12.31,Azure Portal,app-azure_portal,Browser,50057,Authentication failed,failure,1,high,atRisk,unfamiliarFeatures,"{""city"": ""Indianapolis"", ""state"": ""Indiana"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
2026-04-29T11:15:23Z,dkim@corp.example,Dkim,uid-dkim,73.45.12.237,Azure Portal,app-azure_portal,Browser,0,,success,0,low,none,,"{""city"": ""Seattle"", ""state"": ""Washington"", ""countryOrRegion"": ""US""}","{""deviceId"": """", ""operatingSystem"": ""macOS""}",singleFactorAuthentication,1,Mozilla/5.0,SigninLogs
